		Risultati Incontri									
		20a di Serie A									
		Campionato: 16a Camp. (Ritorno)									
		Arte Della Topa						Xeltic Panic			
	R	Nome	Voto	Mod	Tot		R	Nome	Voto	Mod	Tot
	P	SKORUPSKI Lukasz	6,5	0	6,5		P	REINA Pepe	6	-1	5
	D	JUAN JESUS Guilherme	5,5	-0,5	5		D	CONTI Andrea	6,5	-0,5	6
	D	RODRIGUEZ Gonzalo Javier	6,5	0	6,5		D	IZZO Armando	5,5	0	5,5
	D	ROMAGNOLI Alessio	4,5	-1	3,5		D	MIRANDA Joao de Souza	6,5	0	6,5
	C	BIGLIA Lucas Rodrigo	6	-0,5	5,5		D	PERES Bruno da Silva	6	0	6
	C	FOFANA Seko	5,5	-0,5	5		D	TONELLI Lorenzo	7	2,5	9,5
	C	NAINGGOLAN Radja	7	3	10		C	ALVAREZ Ricardo Gabriel	5,5	0	5,5
	C	PAREDES Leandro	6,5	0	6,5		C	PRAET Dennis	5	0	5
	C	TORREIRA Lucas	6	0	6		CR	ALLAN Marques Loureiro	6	1	7
	A	DESTRO Mattia	6	0	6		A	KALINIC Nikola	7,5	2,5	10
	A	MURIEL Luis Fernando	5,5	0	5,5		A	LUIS ALBERTO Romero	6	0	6
				Parziale squadra	66					Parziale squadra	72
				Fattore campo	2					Fattore campo	0
				Modificatore portiere	0,5					Modificatore portiere	0
				Modificatore difesa	-0,5					Modificatore difesa	0,5
				Modificatore centrocampo	1,5					Modificatore centrocampo	-1,5
				Modificatore attacco	0					Modificatore attacco	0
				Modificatore modulo	-0,5					Modificatore modulo	0,5
				Totale squadra	69					Totale squadra	71,5
				Gol	1					Gol	2
											
		Sostituiti, panchina e tribuna						Sostituiti, panchina e tribuna			
	P	GABRIEL Vasconcellos Ferreira	sv/ng	0	sv/ng		Cs	PJANIC Miralem	sv/ng	0	sv/ng
	D	FERRARI Giammarco	5,5	0	5,5		P	SEPE Luigi	sv/ng	0	sv/ng
	D	MASINA Adam	6	-0,5	5,5		D	TOLOI Rafael	sv/ng	0	sv/ng
	D	OIKONOMOU Marios	6	0	6		D	PAVLOVIC Daniel	sv/ng	0	sv/ng
	D	MARIO RUI Duarte	sv/ng	0	sv/ng		D	PELUSO Federico	5,5	0	5,5
