		Risultati Incontri									
		4a di Serie A									
		Campionato: 2a Camp. (Andata)									
		Augusta Romulea FC						River Cyccy			
	R	Nome	Voto	Mod	Tot		R	Nome	Voto	Mod	Tot
	PR	BENUSSI Francesco	6	-1	5		P	CONSIGLI Andrea	5,5	-2	3,5
	D	CANNAVARO Paolo	6,5	0	6,5		D	DANILO Larangeira	5	0	5
	D	CESAR Bostjan	5,5	0	5,5		D	GABRIEL SILVA Moises	6	0	6
	D	GLIK Kamil	6	0	6		D	MARQUEZ Rafael	6	0	6
	D	MOISANDER Nicklas	5,5	0	5,5		C	LULIC Senad	4	-0,5	3,5
	C	GOMEZ Alejandro	6,5	1	7,5		C	POGBA Paul	6,5	2,5	9
	C	JANKOVIC Bosko	5	-1	4		C	SORIANO Roberto	5	0	5
	C	MISSIROLI Simone	6,5	0	6,5		C	ZIELINSKI Piotr	5,5	0	5,5
	C	RIGONI Nicola	6	-0,5	5,5		CR	TAIDER Saphir	5,5	0	5,5
	A	DENIS German Gustavo	5	0	5		A	MORATA Alvaro	6	0	6
	A	DZEKO Edin	5,5	0	5,5		A	VAZQUEZ Franco Damian	5	0	5
				Parziale squadra	62,5					Parziale squadra	60
				Fattore campo	2					Fattore campo	0
				Modificatore portiere	0					Modificatore portiere	0
				Modificatore difesa	0,5					Modificatore difesa	0
				Modificatore centrocampo	0,5					Modificatore centrocampo	-0,5
				Modificatore modulo	0,5					Modificatore modulo	0
				Totale squadra	66					Totale squadra	59,5
				Gol	1					Gol	0
											
		Sostituiti, panchina e tribuna						Sostituiti, panchina e tribuna			
	Ps	PERIN Mattia	sv/ng	0	sv/ng		Cs	VALDIFIORI Mirko	sv/ng	0	sv/ng
	P	BRKIC Zeljko	sv/ng	0	sv/ng		P	PEGOLO Gianluca	sv/ng	0	sv/ng
	D	MASIELLO Andrea	6	0	6		D	RADU Stefan	5	0	5
	D	MAIETTA Domenico	sv/ng	0	sv/ng		D	BURDISSO Nicolas Andres	6	0	6
	C	VIVES Giuseppe	6,5	-0,5	6		D	PELUSO Federico	5	-0,5	4,5
	C	GAZZI Alessandro	sv/ng	0	sv/ng		D	HYSAJ Elseid	6,5	0	6,5
	C	CARBONERO Carlos	sv/ng	0	sv/ng		D	ZACCARDO Cristian	6	0	6
	C	MARRONE Luca	sv/ng	0	sv/ng		C	GRECO Leandro	5,5	0	5,5
	C	BERTOLACCI Andrea	sv/ng	0	sv/ng		C	POLITANO Matteo	7	2,5	9,5
	C	BIGLIA Lucas Rodrigo	sv/ng	0	sv/ng		A	ZAZA Simone	sv/ng	-0,5	sv/ng
	A	TOTTI Francesco	6	3	9		A	TRAJKOVSKI Aleksandar	5,5	0	5,5
	A	THEREAU Cyril	sv/ng	0	sv/ng		A	MONACHELLO Gaetano	5,5	-0,5	5
