		Risultati Incontri									
		15a di Serie A									
		Campionato: 13a Camp. (Andata)									
		Atletico Gambineiro						Santos (do Bareira)			
	R	Nome	Voto	Mod	Tot		R	Nome	Voto	Mod	Tot
	P	BIZZARRI Albano Benjamin	6	-2	4		P	BUFFON Gianluigi	7	-1	6
	D	ANDELKOVIC Sinisa	5,5	0	5,5		D	ACERBI Francesco	6	0	6
	D	GONZALEZ Giancarlo	6,5	0	6,5		D	PASQUALE Giovanni	5	0	5
	D	HOLEBAS Jose	6	0	6		D	RUGANI Daniele	6,5	0	6,5
	D	VOLTA Massimo	4	-1	3		C	COSSU Andrea	5,5	-0,5	5
	C	DE GUZMAN Jonathan	5,5	0	5,5		C	MORALEZ Maximiliano	5,5	0	5,5
	C	PJANIC Miralem	6,5	-0,5	6		C	PALOMBO Angelo	6	0	6
	C	VALDIFIORI Mirko	7	0	7		C	RIGONI Luca	6,5	3	9,5
	C	VERDI Simone	6,5	0	6,5		CR	LOPEZ David	5	0	5
	CR	GALLOPPA Daniele	5	0	5		A	ICARDI Mauro Emanuel	5,5	0	5,5
	A	DYBALA Paulo	6,5	0	6,5		A	ZAZA Simone	5,5	-0,5	5
				Parziale squadra	61,5					Parziale squadra	65
				Fattore campo	2					Fattore campo	0
				Modificatore portiere	0					Modificatore portiere	0,5
				Modificatore difesa	0					Modificatore difesa	0,5
				Modificatore centrocampo	0,5					Modificatore centrocampo	-0,5
				Modificatore modulo	0,5					Modificatore modulo	-0,5
				Totale squadra	64,5					Totale squadra	65
				Gol	0					Gol	0
											
		Sostituiti, panchina e tribuna						Sostituiti, panchina e tribuna			
	Cs	GARGANO Walter Alejandro	sv/ng	0	sv/ng		Cs	BIGLIA Lucas Rodrigo	sv/ng	0	sv/ng
	P	BARDI Francesco	sv/ng	0	sv/ng		P	STORARI Marco	sv/ng	0	sv/ng
	D	ALBIOL Raul	4,5	-0,5	4		D	GHOULAM Faouzi	5	-0,5	4,5
	D	NAGATOMO Yuto	6,5	0	6,5		D	RENZETTI Francesco	sv/ng	0	sv/ng
	D	BIAVA Giuseppe	sv/ng	0	sv/ng		C	INLER Gokhan	sv/ng	0	sv/ng
	D	COLE Ashley	sv/ng	0	sv/ng		C	EL KADDOURI Omar	5,5	-0,5	5
	C	BOLZONI Francesco	sv/ng	0	sv/ng		A	FARIAS Diego da Silva	4,5	0	4,5
	C	JORQUERA Cristobal	5,5	0	5,5		A	FLORO FLORES Antonio	5	0	5
	A	PAVOLETTI Leonardo	6,5	3	9,5		A	MACCARONE Massimo	6	0	6
	d	DAPRELA' Fabio	sv/ng	0	sv/ng		D	MAGNUSSON Hordur Bjorgvin	sv/ng	0	sv/ng
	c	BENASSI Marco	sv/ng	0	sv/ng		C	VAN GINKEL Marco	sv/ng	0	sv/ng
	c	UCAN Salih	sv/ng	0	sv/ng		P	RUBINHO Rubens Fernando Moedim	sv/ng	0	sv/ng
	a	BERARDI Domenico	sv/ng	0	sv/ng		d	DE SCIGLIO Mattia	sv/ng	0	sv/ng
	a	INSIGNE Lorenzo	sv/ng	0	sv/ng		d	GABRIEL SILVA Moises	sv/ng	0	sv/ng
	a	SAU Marco	sv/ng	0	sv/ng		d	ZUKANOVIC Ervin	sv/ng	0	sv/ng
							d	ZUNIGA Juan Camilo	sv/ng	0	sv/ng
							c	COPPOLA Manuel	4,5	-0,5	4
							a	FLOCCARI Sergio	6	0	6
							a	MAKIENOK Simon	sv/ng	0	sv/ng
											
		Campionato: 13a Camp. (Andata)									
		CamPaz						Arte Della Topa			
	R	Nome	Voto	Mod	Tot		R	Nome	Voto	Mod	Tot
	P	DE SANCTIS Morgan	6	0	6		P	GILLET Jean Francois	7	0	7
	D	DE VRIJ Stefan	6,5	0	6,5		D	ALONSO Marcos	6	0	6
	D	GAMBERINI Alessandro	5	0	5		D	RODRIGUEZ Gonzalo Javier	7	3	10
	D	TONELLI Lorenzo	6,5	0	6,5		D	ROMAGNOLI Alessio	6	-0,5	5,5
	C	CROCE Daniele	6,5	0	6,5		DR	DODO' Jose Rodolfo	6	0	6
	C	GAZZI Alessandro	5,5	-0,5	5		C	ANTONELLI Luca	5	0	5
	C	HONDA Keisuke	5,5	0	5,5		C	FALQUE Iago Silva	6	0	6
	C	PEREYRA Roberto Maximiliano	6	0	6		C	HAMSIK Marek	5	0	5
	A	DJORDJEVIC Filip	5,5	0	5,5		C	OBIANG Pedro Mba	6	0	6
	A	LJAJIC Adem	5,5	-3	2,5		A	KEITA Balde Diao	6	0	6
	A	THEREAU Cyril	5,5	0	5,5		AR	TAVANO Francesco	6	0	6
				Parziale squadra	60,5					Parziale squadra	68,5
				Fattore campo	2					Fattore campo	0
				Modificatore portiere	0					Modificatore portiere	0,5
				Modificatore difesa	-0,5					Modificatore difesa	0
				Modificatore centrocampo	0,5					Modificatore centrocampo	-0,5
				Modificatore modulo	0					Modificatore modulo	1
				Totale squadra	62,5					Totale squadra	69,5
				Gol	0					Gol	1
											
		Sostituiti, panchina e tribuna						Sostituiti, panchina e tribuna			
	C	CONTI Daniele	6	-0,5	5,5		Ds	GLIK Kamil	sv/ng	0	sv/ng
	D	ASTORI Davide	6,5	-0,5	6		As	TOTTI Francesco	sv/ng	0	sv/ng
	C	ILICIC Josip	5,5	0	5,5		P	PADELLI Daniele	sv/ng	0	sv/ng
	C	M'VILA Yann	6	0	6		D	RONCAGLIA Facundo Sebastian	6	0	6
	C	MONTOLIVO Riccardo	6	-0,5	5,5		D	CEPPITELLI Luca	6,5	0	6,5
	C	LODI Francesco	5	0	5		C	VECINO Matias	6,5	-0,5	6
	C	BRIENZA Franco	sv/ng	0	sv/ng		C	WIDMER Silvan	5	0	5
	A	OSVALDO Pablo Daniel	sv/ng	0	sv/ng		C	EVANGELISTA Lucas	5	0	5
	A	ITURBE Juan	5	0	5		A	AMAURI Carvalho	6	0	6
	P	SKORUPSKI Lukasz	sv/ng	0	sv/ng		p	POMINI Alberto	6	-1	5
	P	LOBONT Bogdan	sv/ng	0	sv/ng		d	LAURINI Vincent	sv/ng	0	sv/ng
	d	ABATE Ignazio	sv/ng	0	sv/ng		d	RICHARDS Micah	sv/ng	0	sv/ng
	d	DE SILVESTRI Lorenzo	sv/ng	0	sv/ng		d	YANGA-MBIWA Mapou	6,5	-0,5	6
	d	PALETTA Gabriel	6	0	6		c	CUADRADO Juan Guillermo	sv/ng	0	sv/ng
	d	SORENSEN Frederic	sv/ng	0	sv/ng		c	OBBADI Mounir	sv/ng	0	sv/ng
	d	TOROSIDIS Vasilis	sv/ng	0	sv/ng		c	RIERA Albert	sv/ng	0	sv/ng
	d	VRSALJKO Sime	sv/ng	0	sv/ng		a	LARRONDO Marcelo Alejandro	sv/ng	0	sv/ng
	a	IBARBO Victor	sv/ng	0	sv/ng						
											
		Campionato: 13a Camp. (Andata)									
		Celtic Panic						Il Grande Bluff			
	R	Nome	Voto	Mod	Tot		R	Nome	Voto	Mod	Tot
	P	HANDANOVIC Samir	7,5	-0,5	7		P	NETO	4,5	-1	3,5
	D	BASTA Dusan	7	1	8		D	LICHTSTEINER Stephan	6	0	6
	D	MUNOZ Ezequiel	6	0	6		D	RANOCCHIA Andrea	7	3	10
	D	ROSSETTINI Luca	6	0	6		D	SANTACROCE Fabiano	6	-0,5	5,5
	C	ALLAN Marques Loureiro	5	-0,5	4,5		C	GUARIN Fredy	4,5	0	4,5
	C	ARMERO Pablo Estifer	6	1	7		C	KUZMANOVIC Zdravko	6,5	0	6,5
	C	CRISETIG Lorenzo	5,5	0	5,5		C	RINCON Tomas	5,5	0	5,5
	C	KEITA Seydou	6	0	6		CR	POLI Andrea	6,5	-0,5	6
