		Risultati Incontri									
		28a di Serie A									
		Campionato: 26a Camp. (Ritorno)									
		Amazzulu FC						Heroes de la Baja Jamon			
	R	Nome	Voto	Mod	Tot		R	Nome	Voto	Mod	Tot
	P	SEPE Luigi	7	-1	6		P	CONSIGLI Andrea	6	-3	3
	D	BASANTA Jose Maria	6	0	6		D	BONUCCI Leonardo	5,5	-0,5	5
	D	DE MAIO Sebastian	6	0	6		D	DARMIAN Matteo	6	0	6
	D	MEXES Philippe	6,5	3	9,5		D	ZAPPACOSTA Davide	6	-0,5	5,5
	C	ANDERSON Felipe	7,5	3	10,5		C	CARBONERO Carlos	5	0	5
	C	FERNANDEZ Matias Ariel	6,5	0	6,5		C	M'POKU Paul-Jose	5	0	5
	C	JOAQUIN Sanchez Rodriguez	6	0	6		C	PAROLO Marco	7	0	7
	CR	BADELJ Milan	6	0	6		C	VALDIFIORI Mirko	6,5	0	6,5
	A	EDER Martins Citadin	7,5	2,5	10		C	VALERO Borja Iglesias	5,5	0	5,5
	A	PALOSCHI Alberto	6,5	0	6,5		A	DEFREL Gregoire	5	0	5
	A	TONI Luca	5,5	0	5,5		AR	MATRI Alessandro	6	0	6
				Parziale squadra	78,5					Parziale squadra	59,5
				Fattore campo	2					Fattore campo	0
				Modificatore portiere	0,5					Modificatore portiere	0
				Modificatore difesa	0					Modificatore difesa	0
				Modificatore centrocampo	0,5					Modificatore centrocampo	-0,5
				Modificatore modulo	0,5					Modificatore modulo	1
				Totale squadra	82					Totale squadra	60
				Gol	4					Gol	0
											
		Sostituiti, panchina e tribuna						Sostituiti, panchina e tribuna			
	Cs	AQUILANI Alberto	sv/ng	0	sv/ng		As	BABACAR Khouma Elhadji	sv/ng	0	sv/ng
	P	BASSI Davide	sv/ng	0	sv/ng		P	SPORTIELLO Marco	6,5	-1,5	5
	D	IZZO Armando	sv/ng	0	sv/ng		D	STENDARDO Guglielmo	6	0	6
	D	FREY Nicholas	6,5	0	6,5		D	LUCARELLI Alessandro	4	-1	3
	D	BONERA Daniele	sv/ng	0	sv/ng		D	MAGNUSSON Hordur Bjorgvin	sv/ng	0	sv/ng
	D	SARDO Gennaro	sv/ng	0	sv/ng		C	PUCCIARELLI Manuel	6,5	0	6,5
	D	CASSANI Mattia	5	-0,5	4,5		C	COMAN Kingsley	sv/ng	0	sv/ng
	D	CAPUANO Marco	sv/ng	0	sv/ng		C	KONE Panagiotis	7	3	10
	C	HALLFREDSSON Emil	6	0	6		C	PADOIN Simone	6	0	6
	C	FETFATZIDIS Joannis	sv/ng	0	sv/ng		A	RODRIGUEZ Alejandro	6	0	6
	A	PELLISSIER Sergio	6	0	6		A	GILARDINO Alberto	sv/ng	0	sv/ng
	A	FERNANDINHO Luiz	sv/ng	0	sv/ng		A	BOAKYE Richmond	sv/ng	0	sv/ng
	p	MIRANTE Antonio	sv/ng	0	sv/ng		p	LEALI Nicola	6	-1	5
	p	ROMERO Sergio German	sv/ng	0	sv/ng		d	AGOSTINI Alessandro	sv/ng	0	sv/ng
