		Risultati Incontri									
		19a di Serie A									
		Campionato: 15a Camp. (Ritorno)									
		Arte Della Topa						CassaintegratiFincantieri			
	R	Nome	Voto	Mod	Tot		R	Nome	Voto	Mod	Tot
	P	SKORUPSKI Lukasz	6	0	6		P	SZCZESNY Wojciech	8	0	8
	D	ROMAGNOLI Alessio	6,5	0	6,5		D	CECCHERINI Federico	6	0	6
	DR	FERRARI Giammarco	5,5	0	5,5		D	D'AMBROSIO Danilo	5,5	0	5,5
	DR	RODRIGUEZ Gonzalo Javier	6	0	6		D	DE SCIGLIO Mattia	6,5	0	6,5
	C	BENASSI Marco	6	0	6		D	DE VRIJ Stefan	6	0	6
	C	BIGLIA Lucas Rodrigo	4,5	-3	1,5		C	AQUILANI Alberto	6,5	0	6,5
	C	FOFANA Seko	5,5	-0,5	5		C	CASTRO Lucas Nahuel	5	0	5
	C	NAINGGOLAN Radja	6,5	0	6,5		C	LAZOVIC Darko	5,5	0	5,5
	C	TORREIRA Lucas	6	0	6		C	PEROTTI Diego	5,5	0	5,5
	A	BABACAR Khouma Elhadji	6	0	6		A	CAPRARI Gianluca	6	0	6
	A	MURIEL Luis Fernando	6,5	0	6,5		A	ICARDI Mauro Emanuel	6	1	7
				Parziale squadra	61,5					Parziale squadra	67,5
				Fattore campo	2					Fattore campo	0
				Modificatore portiere	0					Modificatore portiere	1
				Modificatore difesa	0					Modificatore difesa	0
				Modificatore centrocampo	0					Modificatore centrocampo	0
				Modificatore attacco	0,5					Modificatore attacco	0
				Modificatore modulo	0					Modificatore modulo	0,5
				Totale squadra	64					Totale squadra	69
				Gol	0					Gol	1
											
		Sostituiti, panchina e tribuna						Sostituiti, panchina e tribuna			
	Ds	CASTAN Leandro da Silva	sv/ng	0	sv/ng		P	POSAVEC Josip	6	-1	5
	Ds	MARIO RUI Duarte	sv/ng	0	sv/ng		D	ADNAN Ali	sv/ng	0	sv/ng
	A	DESTRO Mattia	4,5	0	4,5		D	MBAYE Ibrahima	sv/ng	0	sv/ng
	A	INGLESE Roberto	sv/ng	0	sv/ng		C	SANCHEZ Carlos	6	0	6
	A	SCHICK Patrik	6,5	0	6,5		C	GRASSI Alberto	7	-0,5	6,5
	C	JANKTO Jakub	7	2,5	9,5		C	CRISETIG Lorenzo	6	0	6
	C	DE PAUL Rodrigo	6	0	6		C	TELLO Andres	sv/ng	0	sv/ng
	C	VECINO Matias	6	0	6		C	BUCHEL Marcel	sv/ng	0	sv/ng
	D	JUAN JESUS Guilherme	6	0	6		A	BUDIMIR Ante	sv/ng	0	sv/ng
	D	MASINA Adam	5	0	5		A	LOMBARDI Cristiano	6,5	-0,5	6
	P	RAFAEL De Andrade Bittencourt	6	-1	5		A	PALACIO Rodrigo Sebastian	sv/ng	0	sv/ng
	P	STORARI Marco	sv/ng	0	sv/ng		A	GERSON	sv/ng	0	sv/ng
	p	ALISSON	sv/ng	0	sv/ng		p	FULIGNATI Andrea	sv/ng	0	sv/ng
	d	KOULIBALY Kalidou	sv/ng	0	sv/ng		d	ARMERO Pablo	sv/ng	0	sv/ng
	d	OIKONOMOU Marios	4,5	0	4,5		d	GHOULAM Faouzi	sv/ng	0	sv/ng
	d	ORBAN Lucas	sv/ng	0	sv/ng		c	PADOIN Simone	sv/ng	0	sv/ng
	c	CATALDI Danilo	6	0	6		a	DJURICIC Filip	sv/ng	0	sv/ng
	c	PAREDES Leandro	sv/ng	0	sv/ng						
	a	FLOCCARI Sergio	sv/ng	0	sv/ng						
	a	TOLEDO Hernan	6	0	6						
											
		Campionato: 15a Camp. (Ritorno)									
		Atletico Caipirinha						Guffinz SPA			
	R	Nome	Voto	Mod	Tot		R	Nome	Voto	Mod	Tot
	P	PUGGIONI Christian	6,5	-2	4,5		P	MARCHETTI Federico	7	0	7
	D	BASTA Dusan	6	0	6		D	LETSCHERT Timo	6	0	6
	D	DAINELLI Dario	4,5	0	4,5		D	PASQUAL Manuel	6	0	6
	D	GAMBERINI Alessandro	4,5	0	4,5		D	SKRINIAR Milan	6	0	6
