		Risultati Incontri									
		7a di Serie A									
		Campionato: 5a Camp. (Andata)									
		Arte Della Topa						Amazzulu FC			
	R	Nome	Voto	Mod	Tot		R	Nome	Voto	Mod	Tot
	P	GILLET Jean Francois	6	0	6		P	MIRANTE Antonio	4,5	-1	3,5
	D	DODO' Jose Rodolfo	6	1	7		D	FELIPE Dalbelo Dias	6	0	6
	D	RODRIGUEZ Gonzalo Javier	4,5	0	4,5		D	FREY Nicholas	5,5	0	5,5
	D	ROMAGNOLI Alessio	6	-0,5	5,5		D	SAVIC Stefan	6	0	6
	D	YANGA-MBIWA Mapou	6,5	0	6,5		C	BADU Emmanuel Agyemang	5,5	0	5,5
	C	CUADRADO Juan Guillermo	6	0	6		C	BONAVENTURA Giacomo	6	0	6
	C	HAMSIK Marek	5,5	0	5,5		C	FERNANDEZ Matias Ariel	6,5	0	6,5
	C	OBIANG Pedro Mba	7	3	10		C	IONITA Artur	6	0	6
	C	VECINO Matias	6	0	6		A	CODA Massimo	5,5	0	5,5
	A	AMAURI Carvalho	6	0	6		A	PALOSCHI Alberto	5	0	5
	A	TOTTI Francesco	7,5	3	10,5		A	TONI Luca	5,5	0	5,5
				Parziale squadra	73,5					Parziale squadra	61
				Fattore campo	2					Fattore campo	0
				Modificatore portiere	0					Modificatore portiere	0
				Modificatore difesa	0					Modificatore difesa	0
				Modificatore centrocampo	0					Modificatore centrocampo	0
				Modificatore modulo	1					Modificatore modulo	0
				Totale squadra	76,5					Totale squadra	61
				Gol	3					Gol	0
											
		Sostituiti, panchina e tribuna						Sostituiti, panchina e tribuna			
	P	PADELLI Daniele	sv/ng	0	sv/ng		P	IACOBUCCI Alessandro	sv/ng	0	sv/ng
	D	ALONSO Marcos	5	0	5		D	LUCARELLI Alessandro	6	0	6
	D	RICHARDS Micah	sv/ng	0	sv/ng		D	BASANTA Jose Maria	sv/ng	0	sv/ng
	C	WIDMER Silvan	6	0	6		D	SARDO Gennaro	6	0	6
	C	RIERA Albert	sv/ng	0	sv/ng		C	AQUILANI Alberto	6,5	0	6,5
	C	ANTONELLI Luca	6	0	6		C	HALLFREDSSON Emil	6	0	6
	C	FALQUE Iago Silva	6	0	6		C	JORGINHO Luiz	6	-0,5	5,5
	A	TAVANO Francesco	5,5	0	5,5		C	PINZI Giampiero	5,5	0	5,5
	A	LARRONDO Marcelo Alejandro	sv/ng	0	sv/ng		A	EDER Martins Citadin	5	0	5
	p	POMINI Alberto	sv/ng	0	sv/ng		A	SANSONE Gianluca	sv/ng	0	sv/ng
	d	CEPPITELLI Luca	sv/ng	0	sv/ng		A	NENE' Anderson Miguel da Silva	5,5	0	5,5
	d	GLIK Kamil	sv/ng	0	sv/ng		C	VARGAS Juan	sv/ng	0	sv/ng
	d	LAURINI Vincent	sv/ng	0	sv/ng		p	CORDAZ Alex	sv/ng	0	sv/ng
	d	RONCAGLIA Facundo Sebastian	sv/ng	0	sv/ng		p	CORIC Marijan	sv/ng	0	sv/ng
	c	EVANGELISTA Lucas	5,5	0	5,5		d	BONERA Daniele	sv/ng	0	sv/ng
	c	OBBADI Mounir	sv/ng	0	sv/ng		d	CASSANI Mattia	sv/ng	0	sv/ng
	a	KEITA Balde Diao	sv/ng	0	sv/ng		d	MARCHESE Giovanni	5,5	0	5,5
							c	BIABIANY Jonathan Ludovic	sv/ng	0	sv/ng
							a	FEDATO Francesco	sv/ng	0	sv/ng
											
		Campionato: 5a Camp. (Andata)									
		Atletico Carione						Caipirinha			
	R	Nome	Voto	Mod	Tot		R	Nome	Voto	Mod	Tot
	PU	Riserva d'ufficio	0	0	3		P	PERIN Mattia	6	-1	5
	D	DAINELLI Dario	5,5	0	5,5		D	ALEX Rodrigo Dias da Costa	6,5	0	6,5
	D	DRAME' Boukary	6	0	6		D	HEURTAUX Thomas	5,5	-0,5	5
	D	MORAS Vangelis	6	0	6		D	OGBONNA Angelo Obinze	5,5	0	5,5
	C	DE ROSSI Daniele	6,5	0	6,5		C	ACQUAH Afriyie	5,5	0	5,5
	C	GUILHERME dos Santos	5,5	0	5,5		C	CARMONA Carlos Emilio	6	-0,5	5,5
	C	MAURI Stefano	6,5	0	6,5		C	NAINGGOLAN Radja	7	0	7
	C	MENEZ Jeremy	6	0	6		C	PIRLO Andrea	5,5	0	5,5
	A	DENIS German Gustavo	5	0	5		A	DI NATALE Antonio	5,5	0	5,5
	A	LLORENTE Fernando	5	0	5		A	OKAKA CHUKA Stefano	6	0	6
	A	SANSONE Nicola Domenico	6	0	6		A	QUAGLIARELLA Fabio	7	3	10
				Parziale squadra	61					Parziale squadra	67
				Fattore campo	2					Fattore campo	0
				Modificatore portiere	0					Modificatore portiere	0
				Modificatore difesa	0					Modificatore difesa	0
				Modificatore centrocampo	0					Modificatore centrocampo	0
				Modificatore modulo	1					Modificatore modulo	1
				Totale squadra	64					Totale squadra	68
				Gol	0					Gol	1
											
		Sostituiti, panchina e tribuna						Sostituiti, panchina e tribuna			
	Ps	DIEGO LOPEZ Rodriguez	sv/ng	0	sv/ng		P	LAMANNA Eugenio	sv/ng	0	sv/ng
	P	SEPE Luigi	sv/ng	0	sv/ng		A	BERGESSIO Gonzalo	sv/ng	0	sv/ng
	D	BIRAGHI Cristiano	5	0	5		A	PALLADINO Raffaele	sv/ng	0	sv/ng
	D	CESAR Bostjan	6	0	6		C	HETEMAJ Perparim	5,5	0	5,5
	D	CHERUBIN Nicolo	sv/ng	0	sv/ng		C	MISSIROLI Simone	6	0	6
	D	PISANO Francesco	5,5	0	5,5		C	SOUZA Lucas Vieira	sv/ng	0	sv/ng
	D	SCALONI Lionel	sv/ng	0	sv/ng		D	DE CEGLIE Paolo	sv/ng	0	sv/ng
	C	MUNTARI Sulley	6,5	0	6,5		D	RADU Stefan	6	-0,5	5,5
	C	VIVES Giuseppe	6,5	1	7,5		D	GOBBI Massimo	6	0	6
	C	BIONDINI Davide	6	0	6		D	BRAAFHEID Edson	sv/ng	0	sv/ng
	C	LEDESMA Cristian	sv/ng	0	sv/ng		D	ZAPATA Cristian	sv/ng	0	sv/ng
	A	KLOSE Miroslav	sv/ng	0	sv/ng		D	RAIMONDI Cristian	sv/ng	0	sv/ng
	p	AGAZZI Michael	sv/ng	0	sv/ng		p	SOMMARIVA Daniele	sv/ng	0	sv/ng
	d	LUCCHINI Stefano	sv/ng	0	sv/ng		d	BARZAGLI Andrea	sv/ng	0	sv/ng
	c	DE VITIS Alessandro	sv/ng	0	sv/ng		c	BARRETO Edgar Osvaldo	sv/ng	0	sv/ng
							c	DE JONG Nigel	sv/ng	0	sv/ng
							c	FARNERUD Alexander	sv/ng	0	sv/ng
											
		Campionato: 5a Camp. (Andata)									
		Augusta Romulea FC						Pro Zniffur			
	R	Nome	Voto	Mod	Tot		R	Nome	Voto	Mod	Tot
	P	KARNEZIS Orestis	6,5	-1	5,5		P	RAFAEL Cabral Barbosa	6	-2	4
	D	BURDISSO Nicolas Andres	6,5	0	6,5		D	EVRA Patrice	5,5	0	5,5
